record_id,title,authors,year,venue,doi_or_url,record_class,current_status,full_text_verified,full_text_source,full_text_version,main_quantitative_inclusion,status_or_exclusion_reason,evidence_page_or_section_note,source_inventory,application_group,notes
ESR_Onuma2009_350,"Detection of surface deformation related with CO2 injection by DInSAR at In Salah, Algeria",Takumi Onuma; Shiro Ohkawa,2009,Energy Procedia,https://doi.org/10.1016/j.egypro.2009.01.283,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.egypro.2009.01.283,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,geomechanics/seal risk,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Onuma2011_355,"Time series analysis of surface deformation related with CO2 injection by satellite-borne SAR interferometry at In Salah, Algeria",Takumi Onuma; Kinya Okada; Akira Otsubo,2011,Energy Procedia,https://doi.org/10.1016/j.egypro.2011.02.267,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.egypro.2011.02.267,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,geomechanics/seal risk,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Espinoza2017_290,CO2 breakthrough-Caprock sealing efficiency and integrity for carbon geological storage,D. Nicolas Espinoza; J. Carlos Santamarina,2017,International Journal of Greenhouse Gas Control,https://doi.org/10.1016/j.ijggc.2017.09.019,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.ijggc.2017.09.019,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,geomechanics/seal risk,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Kolawole2021_298,How can biogeomechanical alterations in shales impact caprock integrity and CO2 storage?,Oladoyin Kolawole; Ion Ispas; Mallika Kumar; Joachim Weber; Bo Zhao; Giovanni Zanoni,2021,Fuel,https://doi.org/10.1016/j.fuel.2021.120149,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.fuel.2021.120149,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,geomechanics/seal risk,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_MORENO2005_297,Methodology for assessing integrity of bounding seals (wells and caprock) for geological storage of CO2,F MORENO; R CHALATURNYK; J JIMENEZ,2005,Greenhouse Gas Control Technologies 7,https://doi.org/10.1016/b978-008044704-9/50074-4,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/b978-008044704-9/50074-4,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,geomechanics/seal risk,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Sohn2026_296,Destabilization of shale caprock by cold CO2 injection: Implications to caprock integrity for geological carbon storage,Yongjune Sohn; Tae-Hyuk Kwon,2026,International Journal of Rock Mechanics and Mining Sciences,https://doi.org/10.1016/j.ijrmms.2026.106512,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.ijrmms.2026.106512,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,geomechanics/seal risk,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_DubosSalle2011_094,Estimation of permeability anisotropy using seismic inversion for the CO2 geological storage site of Sleipner (North Sea),Noalwenn Dubos-Sallée; Patrick N. J. Rasolofosaon,2011,Geophysics,https://doi.org/10.1190/1.3552689,background_non_primary_anchor,context_only,no,https://doi.org/10.1190/1.3552689,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,site screening,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Xiao2011_064,Natural CO2 occurrence in geological formations and the implications on CO2 storage capacity and site selection,Yitian Xiao; Gordon Macleod; David M. Advocate; Chris Reaves; Robert J. Pottorf,2011,Energy Procedia,https://doi.org/10.1016/j.egypro.2011.02.430,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.egypro.2011.02.430,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,site screening,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
NETL2017_SiteScreening,"Best Practices: Site Screening, Site Selection, and Site Characterization for Geologic Storage Projects",U.S. Department of Energy National Energy Technology Laboratory,2017,Official report,https://www.netl.doe.gov/node/5829,background_non_primary_anchor,context_only,no,https://www.netl.doe.gov/node/5829,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,site screening,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Jung2013_268,Experimental study of potential wellbore cement carbonation by various phases of carbon dioxide during geologic carbon sequestration,Hun Bok Jung; Wooyong Um,2013,Applied Geochemistry,https://doi.org/10.1016/j.apgeochem.2013.04.007,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.apgeochem.2013.04.007,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,capacity estimation,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Khosrokhavar2016_020,Mechanisms for CO2 Sequestration in Geological Formations and Enhanced Gas Recovery,Roozbeh Khosrokhavar,2016,Springer Theses,https://doi.org/10.1007/978-3-319-23087-0,background_non_primary_anchor,context_only,no,https://doi.org/10.1007/978-3-319-23087-0,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,capacity estimation,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Nomeli2015_017,The Potential for Carbon Dioxide Sequestration in Subsurface Geological Formations,Mohammad A. Nomeli; Amir Riaz,2015,Handbook of Clean Energy Systems,https://doi.org/10.1002/9781118991978.hces161,background_non_primary_anchor,context_only,no,https://doi.org/10.1002/9781118991978.hces161,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,capacity estimation,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Ding2018_305,CO2 storage capacity estimation in oil reservoirs by solubility and mineral trapping,Shuaiwei Ding; Yi Xi; Hanqiao Jiang; Guangwei Liu,2018,Applied Geochemistry,https://doi.org/10.1016/j.apgeochem.2017.12.002,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.apgeochem.2017.12.002,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,capacity estimation,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_LIAUPIEN2011_038,Prospects for CO2 geological storage in deep saline aquifers of Lithuania and adjacent territories,Rasa ŠLIAUPIENĖ; Saulius ŠLIAUPA,2011,Geologija,https://doi.org/10.6001/geologija.v53i3.1893,background_non_primary_anchor,context_only,no,https://doi.org/10.6001/geologija.v53i3.1893,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,capacity estimation,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Pelissari2022_304,Parana Sedimentary Basin’s Potential for CO2 Geological Storage,Maria Rogieri Pelissari,2022,Perspectives to CO2 Geological Storage and Greenhouse Gas Negative Emissions in South-Southeastern Brazil: Paraná and Santos Sedimentary Basins,https://doi.org/10.5151/9786555501346-03,background_non_primary_anchor,context_only,no,https://doi.org/10.5151/9786555501346-03,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,capacity estimation,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Warwick2013_079,U.S. Geological Survey Geologic Carbon Dioxide Storage Resource Assessment of the United States,Peter D. Warwick; Madalyn S. Blondes; Sean T. Brennan; Margo D. Corum; Matthew D. Merrill,2013,Energy Procedia,https://doi.org/10.1016/j.egypro.2013.06.444,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.egypro.2013.06.444,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,capacity estimation,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
IEAGHG2025_AIWorkshop,AI in CCUS Workshop,IEAGHG,2025,IEAGHG workshop report page,https://ieaghg.org/events/ai-in-ccus-workshop/,background_non_primary_anchor,context_only,no,https://ieaghg.org/events/ai-in-ccus-workshop/,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,uncertainty_xai_deployment,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Diab2025_136,Temporal Extrapolation and Reliable Generalization via Temporal Neural Operator (TNO) for Geologic Carbon Storage,W. Diab; M. Al Kobaisi,2025,Innovative Technology for Reservoir Optimization,https://doi.org/10.3997/2214-4609.2025638027,metadata_level_pending,pending_full_text_or_scope_resolution,no,not available,metadata only,no,Storage-specific ML candidate; no legitimate open full text was found in the publisher/repository search on 2026-07-27.,not available,evidence/METADATA_LEVEL_RECORDS_TO_VERIFY.csv,neural operator surrogate,coding_basis=metadata/title/rubric; source_status=core_metadata_screened_needs_full_text_check
ESR_Chennakrishnan2024_210,Machine Learning Models Augment Geomechanical Processes for CO2 Storage,B. Chennakrishnan; H. Alikhani; S. Senapati,2024,Fifth EAGE Global Energy Transition Conference & Exhibition (GET 2024),https://doi.org/10.3997/2214-4609.202421242,metadata_level_pending,pending_full_text_or_scope_resolution,no,not available,metadata only,no,Potential storage-specific ML/geomechanics candidate; no legitimate open full text was found in the publisher/repository search on 2026-07-27.,not available,evidence/METADATA_LEVEL_RECORDS_TO_VERIFY.csv,geomechanics/seal risk,coding_basis=metadata/title/rubric; source_status=core_metadata_screened_needs_full_text_check
ESR_Ibrahim2024_150,Engineering Visual Presentation E04: Predicting ground surface deformation induced from CO2 plume movement using machine learning,Ibrahim M. Ibrahim,2024,Australian Energy Producers Journal,https://doi.org/10.1071/ep23317,metadata_level_pending,pending_full_text_or_scope_resolution,no,not available,metadata only,no,Potential storage-specific technical candidate; no legitimate open full text was found in the publisher/repository search on 2026-07-27.,not available,evidence/METADATA_LEVEL_RECORDS_TO_VERIFY.csv,geomechanics/seal risk,coding_basis=metadata/title/rubric; source_status=core_metadata_screened_needs_full_text_check
ESR_Daynac2025_066,CO2 Storage Site Assessment from Hydrocarbon Field Revision Using a High-resolution Stratigraphic Framework and Machine Learning,N. Daynac,2025,4th Carbon Capture and Storage Conference Asia Pacific,https://doi.org/10.3997/2214-4609.202573012,metadata_level_pending,pending_full_text_or_scope_resolution,no,not available,metadata only,no,Potential storage-specific ML candidate; no legitimate open full text was found in the publisher/repository search on 2026-07-27.,not available,evidence/METADATA_LEVEL_RECORDS_TO_VERIFY.csv,site screening,coding_basis=metadata/title/rubric; source_status=core_metadata_screened_needs_full_text_check
ESR_Barros2020_155,Quantitative Conformance Assessment in CO2 Storage Reservoirs under Geological Uncertainties Using Convolutional Neural Network Classifiers,E. Barros; B. Boullenger,2020,1st Geoscience & Engineering in Energy Transition Conference,https://doi.org/10.3997/2214-4609.202021062,metadata_level_pending,pending_full_text_or_scope_resolution,no,not available,metadata only,no,Storage-specific CNN candidate; no legitimate open full text was found in the publisher/repository search on 2026-07-27.,not available,evidence/METADATA_LEVEL_RECORDS_TO_VERIFY.csv,monitoring design/MRV,coding_basis=metadata/title/rubric; source_status=core_metadata_screened_needs_full_text_check
ESR_Abdul2025_244,Synthetic Seismic Modeling of CO2 Leakage Detection Using Machine Learning,A. Abdul; M. Kendall; T. Nissen-Meyer,2025,First EAGE Workshop on Geophysical Techniques for Monitoring CO2 Storage,https://doi.org/10.3997/2214-4609.202585018,metadata_level_pending,pending_full_text_or_scope_resolution,no,not available,metadata only,no,Storage-specific ML leakage candidate; no legitimate open full text was found in the publisher/repository search on 2026-07-27.,not available,evidence/METADATA_LEVEL_RECORDS_TO_VERIFY.csv,leakage detection,coding_basis=metadata/title/rubric; source_status=core_metadata_screened_needs_full_text_check
Tang2024_MultiFidelityFNO,,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,validation/TOP36_LEGAL_ACQUISITION_BLOCKERS.csv,not applicable,no,Duplicate of verified core record ESR_Tang2024_135.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,
Chen2024_RLPressureManagement,,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,validation/TOP36_LEGAL_ACQUISITION_BLOCKERS.csv,not applicable,no,Duplicate of verified core record ESR_Chen2024_119.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,
Tang2022_GeomechSurrogate,,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,validation/TOP36_LEGAL_ACQUISITION_BLOCKERS.csv,not applicable,no,Duplicate of verified core record ESR_Tang2022_226.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,
Zhang2025_PINNMigration,,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,validation/TOP36_LEGAL_ACQUISITION_BLOCKERS.csv,not applicable,no,Duplicate of canonical pending record ESR_Zhang2025_178.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,
ESR_Falola2024_130,,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,user_supplied_32,not applicable,no,SSRN/preprint-style duplicate or precursor substantially overlapping with the published AWR record ESR_Nunez2023_166; not counted separately.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,
ESR_Zheng2024_212,,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,user_supplied_32,not applicable,no,Duplicate metadata record for already verified core paper ESR_Zheng2025_207.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,
ESR_Singh2025_084,Time-lapse seismic inversion with for CO2 saturation and storage - A new hybrid machine learning approach,Shashank Singh; Aman Raj; Kuldeep Sarkar; Upendra K Singh,2025,2025 6th International Conference on Recent Advances in Information Technology (RAIT),https://doi.org/10.1109/rait65068.2025.11089471,excluded_decision_record,excluded_from_primary_synthesis,not applicable,https://doi.org/10.1109/rait65068.2025.11089471,not applicable,no,deleted from main text pending title/full-paper verification,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,Not removed from historical core file to avoid changing figure counts without human confirmation.
ESR_Pevzner2024_217,Active Seismic Monitoring of Geological Carbon Storage using Refracted Waves: Feasibility Study,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference record without sufficient paper-level ML methods or validation for primary synthesis; stronger monitoring anchors are retained.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Srensen2008_010,"Baseline Investigations and Monitoring Strategy at the Vedsted Geological Storage Structure, Northern Jutland, Denmark",not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference monitoring-strategy record is redundant with stronger full journal and project anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Themann2009_221,"Measurement, Monitoring, and Verification of CO2 Storage: An Integrated Approach",not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference/proceedings MMV overview lacks a primary ML-CGS workflow and is redundant with stronger background anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_White2019_392,"7 years of 4D seismic monitoring at the Aquistore CO2 storage site, Saskatchewan, Canada",not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Expanded abstract is redundant with peer-reviewed Aquistore monitoring papers already retained as background anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Wrdemann2010_008,"CO2 Storage, Monitoring and Safety Technology Overview on the Pilot Project CO2SINK",not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference overview of CO2SINK is non-ML and redundant with stronger project and journal anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_stmo2010_009,Sleipner CO2 Storage- 13 Years of Injection and Monitoring,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference overview of Sleipner is non-ML and redundant with stronger project and journal anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Williams2018_214,Chimneys And Channels: History Matching The Growing CO2 Plume At The Sleipner Storage Site,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference history-matching record is non-ML and redundant with stronger Sleipner background anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_CampbellNone_228,Optimal recovery of regional CO2 surface fluxes by data assimilation of anthropogenic and biogenic tracers,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Regional surface-flux data assimilation is outside explicit geological-storage ML decision support.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Jiang2023_219,History Matching for Geological Carbon Storage Using Data-Space Inversion with Spatio-Temporal Data Parameterization,not reported,not reported,not reported,not reported,excluded_decision_record,duplicate_or_superseded,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Same work as the verified journal/core record; the SSRN metadata record is superseded.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Hermanrud2012_216,History-matching of CO2 Flow at Sleipner - New Insight based on Analyses of Temperature and Seismic Data,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference history-matching record is non-ML and redundant with stronger Sleipner field anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Leong2023_095,Time-Lapse Seismic Inversion for Co2 Saturation with Seisco2net: An Application to Frio-Ii Site,not reported,not reported,not reported,not reported,excluded_decision_record,duplicate_or_superseded,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Same work as the verified journal/core SeisCO2Net record; the SSRN metadata record is superseded.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Ourabah2022_088,Affordable High-Density Seismic for CO2 Geological Storage,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference seismic-technology example lacks sufficient paper-level ML evidence and is redundant with stronger monitoring anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Tang2026_103,CO2 Saturation Prediction from Historical Time-Lapse Seismic Data Using Physics-Constrained VideoMAE,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,"EGU abstract only; insufficient methods, data, validation, and limitations for primary full-text synthesis.",not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Tarrahi2015_191,Optimization of Geological Carbon Sequestration in Heterogeneous Saline Aquifers through Managed Injection for Uniform CO2 Distribution,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference optimization record lacks a qualifying primary ML workflow and is redundant with stronger optimization studies.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Du2026_227,Mapping Reservoir Pressure from Surface Deformation: An InSAR and Geomechanical Inversion of the In Salah CO₂ Reservoir for Assessing CO₂ Storage Safety,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,"EGU abstract only; insufficient methods, data, validation, and limitations for primary full-text synthesis.",not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Kivi2025_286,"CO2BLOCKSEISM, a tool for screening CO2 storage resources constrained by the risk of induced seismicity",not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,"EGU abstract only; insufficient methods, data, validation, and limitations for primary full-text synthesis.",not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Verma2022_282,Risk analysis of injection-induced seismicity associated with geological CO2 storage through enhanced oil recovery,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Non-ML preprint/background item is superseded by stronger peer-reviewed geoscience anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Zappone2018_300,"CO2 Sequestration: Studying Caprock And Fault Sealing Integrity, The CS-D Experiment In Mont Terri",not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference monitoring record lacks sufficient full-text evidence and is redundant with stronger field anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Busch2010_291,The Significance of Caprock Sealing Integrity for CO2 Storage,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference caprock/process record is non-ML and redundant with stronger peer-reviewed mechanism anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Davis2019_289,"CO2 STORAGE IN THE SUBSURFACE - TRAP, SEAL, AND GEOMECHANICS CONSIDERATIONS",not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Geological Society abstract only; insufficient paper-level evidence and no primary ML workflow.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Khan2010_295,An Integrated Geomechanics Workflow for Caprock-Integrity Analysis of a Potential Carbon Storage,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference process/monitoring record is non-ML and redundant with stronger peer-reviewed anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Sun2022_288,An Integrated Geology-to-Geomechanics Workflow to Assess Geomechanical Risk of CO2 Geological Storage,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference process record is non-ML and redundant with stronger peer-reviewed anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Younessi2024_301,Geomechanical Analysis of Caprock Integrity and Fault Stability for Greensand CO2 Storage Project Feasibility,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference process record is non-ML and redundant with stronger peer-reviewed anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Zhang2025_023,A5-a3 - Numerical Analysis of Wave Propagation in Partially Saturated Porous Formations for CO2 Geological Sequestration,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Lecture/educational item is not a primary research article and is outside the quantitative synthesis.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
ESR_Hller2010_031,Conservative assessment of geological CO2 storage capacity for Germany,not reported,not reported,not reported,not reported,excluded_decision_record,excluded_from_primary_synthesis,not applicable,config/wp2_pending_status_map.csv,not applicable,no,Conference storage-project record is non-ML and redundant with stronger peer-reviewed anchors.,not applicable,evidence/EXCLUDED_FROM_PRIMARY_SYNTHESIS.csv,not applicable,WP2 screening closure; not counted in primary synthesis.
