paper_id,field,reviewer_value,locked_value,final_value,decision_basis,changed_from_locked,reviewer_evidence,author_evidence,resolution_rationale,reviewer,adjudicator,review_date,adjudication_date,source_workbook,review_batch
Zhang2021_LearningInversionFreeForecast,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"研究明确为单个合成场景，观测来自一个 geomodel；p.11 还写明“To avoid extrapolation, LIP requires the observation data to lie inside of the prior samples”，故无 OOD 或跨场地测试。Bayesian LIP 给出预测场的后验均值／标准差，并在三个 synthetic truth 上逐图比较后验预测与真值，属于后验预测检查；但没有现场数据。LIP 是直接的观测–预测统计映射，不是另一个代理进入下游反演／优化的误差项，故代理误差传播记 not_applicable。","核查字段：现场验证类别。全文页码／章节：PDF pp.3–6（合成模型与 Bayesian LIP）；pp.8–11（后验–真值对照、限制与结论）。全文证据：研究明确为单个合成场景，观测来自一个 geomodel；p.11 还写明“To avoid extrapolation, LIP requires the observation data to lie inside of the prior samples”，故无 OOD 或跨场地测试。Bayesian LIP 给出预测场的后验均值／标准差，并在三个 synthetic truth 上逐图比较后验预测与真值，属于后验预测检查；但没有现场数据。LIP 是直接的观测–预测统计映射，不是另一个代理进入下游反演／优化的误差项，故代理误差传播记 not_applicable。。复核信心：high。",全文明确的 ML 评价对象仅为合成模拟、实验室数据库或场地模型模拟，未与现场观测或运行结果比较；这属于明确缺失。因此最终编码为“confirmed_absent”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
ESR_Kadeethum2024_128,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,虽以 IBDP 场地数据建立 Eclipse 实现，但 ML 仅与多相流模拟结果对比，未评价现场观测或实际注入记录。90 个训练、10 个测试实现采用 uniform division，且作者特意保证测试输入均值／标准差“不偏离训练特征”，所以是同分布测试而非 OOD。INO 为数据驱动 ROM，论文把 physics-informed integration 列为未来方向；无不确定性校准，也没有实际反演／优化／决策环节，故代理误差传播不适用。,核查字段：现场验证类别。全文页码／章节：PDF pp.5–7（IBDP 模拟数据与划分）；pp.8–13（测试、局限与结论）。全文证据：虽以 IBDP 场地数据建立 Eclipse 实现，但 ML 仅与多相流模拟结果对比，未评价现场观测或实际注入记录。90 个训练、10 个测试实现采用 uniform division，且作者特意保证测试输入均值／标准差“不偏离训练特征”，所以是同分布测试而非 OOD。INO 为数据驱动 ROM，论文把 physics-informed integration 列为未来方向；无不确定性校准，也没有实际反演／优化／决策环节，故代理误差传播不适用。。复核信心：high。,全文明确的 ML 评价对象仅为合成模拟、实验室数据库或场地模型模拟，未与现场观测或运行结果比较；这属于明确缺失。因此最终编码为“confirmed_absent”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
Wen2023_NestedFNO,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,Nested FNO 用半自适应局部网格数值模拟训练，测试仍从训练参数范围抽样；方法部分明确要求输入“within the training data sampling ranges”，故没有显式 OOD 或跨场地测试。1000 个同一统计分布的渗透率实现用于给出最大压力与羽流足迹的概率分布，可支持用地／监测设计，属于概率 UQ；但 95% error band 是代理误差描述，没有覆盖率校准。分层网络专门分析并减轻误差累积，但未把剩余代理误差作为风险／决策不确定性传播。,核查字段：现场验证类别。全文页码／章节：PDF pp.1–5（合成训练、同域测试与概率评估）；pp.6–8（范围限制、误差累积与微调）。全文证据：Nested FNO 用半自适应局部网格数值模拟训练，测试仍从训练参数范围抽样；方法部分明确要求输入“within the training data sampling ranges”，故没有显式 OOD 或跨场地测试。1000 个同一统计分布的渗透率实现用于给出最大压力与羽流足迹的概率分布，可支持用地／监测设计，属于概率 UQ；但 95% error band 是代理误差描述，没有覆盖率校准。分层网络专门分析并减轻误差累积，但未把剩余代理误差作为风险／决策不确定性传播。。复核信心：high。,全文明确的 ML 评价对象仅为合成模拟、实验室数据库或场地模型模拟，未与现场观测或运行结果比较；这属于明确缺失。因此最终编码为“confirmed_absent”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
Mo2018_EncoderDecoderUQ,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"全部样本来自相同随机介质／多相流模拟分布，无现场、计划注入、跨场地或显式 OOD。编码器–解码器代理生成 Monte Carlo 输出分布，并把概率密度、均值和方差与 20,000 次高保真 Monte Carlo 参考逐项对照，属于对预测不确定性的明确验证／检查，故不确定性为 3。物理一致性来自多相流模拟器对照与时空误差诊断。代理用于 UQ，但其自身逼近误差没有作为独立误差模型传播到决策或反演。","核查字段：现场验证类别。全文页码／章节：PDF pp.5–18（合成训练／测试与场量误差）；pp.22–26（Monte Carlo 分布验证与结论）。全文证据：全部样本来自相同随机介质／多相流模拟分布，无现场、计划注入、跨场地或显式 OOD。编码器–解码器代理生成 Monte Carlo 输出分布，并把概率密度、均值和方差与 20,000 次高保真 Monte Carlo 参考逐项对照，属于对预测不确定性的明确验证／检查，故不确定性为 3。物理一致性来自多相流模拟器对照与时空误差诊断。代理用于 UQ，但其自身逼近误差没有作为独立误差模型传播到决策或反演。。复核信心：high。",全文明确的 ML 评价对象仅为合成模拟、实验室数据库或场地模型模拟，未与现场观测或运行结果比较；这属于明确缺失。因此最终编码为“confirmed_absent”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
ESR_Zhou2026_127,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,模型参数源于中国某海上 CGS 项目，但 300 个样本均由随机地质场与数值模拟生成，并按 240／30／30 同源划分；没有现场观测或计划注入数据评价，也无 OOD／跨场地测试。MRFNO 在损失中施加多尺度一致性与跨场耦合，并以 Verma–Pruess 更新孔隙度–渗透率，顺序耦合流动与地球化学，故物理一致性为 4。论文讨论嵌套网络的误差累积，但未实施反演、优化或决策，不能把跨网络误差累积等同于题目要求的下游代理误差传播。,"核查字段：现场验证类别。全文页码／章节：PDF pp.1, 5–13（场地参数、合成数据、物理耦合与随机划分）；pp.18–21（误差与局限）。全文证据：模型参数源于中国某海上 CGS 项目，但 300 个样本均由随机地质场与数值模拟生成，并按 240／30／30 同源划分；没有现场观测或计划注入数据评价，也无 OOD／跨场地测试。MRFNO 在损失中施加多尺度一致性与跨场耦合，并以 Verma–Pruess 更新孔隙度–渗透率，顺序耦合流动与地球化学，故物理一致性为 4。论文讨论嵌套网络的误差累积，但未实施反演、优化或决策，不能把跨网络误差累积等同于题目要求的下游代理误差传播。。复核信心：high。",全文明确的 ML 评价对象仅为合成模拟、实验室数据库或场地模型模拟，未与现场观测或运行结果比较；这属于明确缺失。因此最终编码为“confirmed_absent”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
Han2024_HierarchicalMCMC,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,研究为合成历史匹配，没有现场或跨场地证据，训练／测试实现来自同一先验。关键阳性证据是：用 500 个测试实现估计代理预测误差标准差，并把该项与观测误差合并为 total error covariance，显式进入 hierarchical MCMC likelihood；这不是只报误差表，而是真正传播到反演。后验均值、可信区间／实现又与 synthetic truth 和高保真模拟逐项比较，构成后验检查。因此不确定性得分 4；但尚未形成现场阈值或运行决策。,核查字段：现场验证类别。全文页码／章节：PDF pp.1–7、9–17（代理、误差协方差与 hierarchical MCMC）；pp.31–38、41–53（真值与 SI 检查）。全文证据：研究为合成历史匹配，没有现场或跨场地证据，训练／测试实现来自同一先验。关键阳性证据是：用 500 个测试实现估计代理预测误差标准差，并把该项与观测误差合并为 total error covariance，显式进入 hierarchical MCMC likelihood；这不是只报误差表，而是真正传播到反演。后验均值、可信区间／实现又与 synthetic truth 和高保真模拟逐项比较，构成后验检查。因此不确定性得分 4；但尚未形成现场阈值或运行决策。。复核信心：high。,全文明确的 ML 评价对象仅为合成模拟、实验室数据库或场地模型模拟，未与现场观测或运行结果比较；这属于明确缺失。因此最终编码为“confirmed_absent”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
Leong2024_SeisCO2Net,field_validation_category,controlled_field_evaluation,field_observation_comparison,controlled_field_evaluation,author_adjudicated_disagreement,yes,SeisCO2Net 先以合成地震–饱和度对训练，再直接用于 Frio-II 计划注入试验的时移地震资料，反演注入后 CO₂ 饱和度；这是单一受控现场评价，也是明确的 synthetic-to-field 分布外测试，但不是跨多个场地验证。工作流含岩石物理／正演一致性检查并与现场时移响应比较。20 组权重产生的标准差只表示模型集合离散度，未检验覆盖率或后验可靠性，故不记校准；该网络是直接反演器而非代理进入另一决策模型，代理误差传播不适用。,核查字段：现场验证类别。全文页码／章节：PDF pp.2、8–13（合成训练与岩石物理）；pp.18–29、35–48（Frio-II 现场应用、结果与局限）。全文证据：SeisCO2Net 先以合成地震–饱和度对训练，再直接用于 Frio-II 计划注入试验的时移地震资料，反演注入后 CO₂ 饱和度；这是单一受控现场评价，也是明确的 synthetic-to-field 分布外测试，但不是跨多个场地验证。工作流含岩石物理／正演一致性检查并与现场时移响应比较。20 组权重产生的标准差只表示模型集合离散度，未检验覆盖率或后验可靠性，故不记校准；该网络是直接反演器而非代理进入另一决策模型，代理误差传播不适用。。复核信心：high。,ML 已在计划注入或人工受控释放的现场数据上接受评价，满足受控现场评价边界。因此最终编码为“controlled_field_evaluation”；原锁定值“field_observation_comparison”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
Wang2025_4DHistoryMatching,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,全文为合成 4D 地震／监测井历史匹配，数据与测试均来自同一地质先验，没有现场或 OOD。关键证据在误差模型：作者从独立测试集估计 surrogate model error 的均值／协方差，并与观测噪声合并为 total error covariance，直接进入 MCMC likelihood；因此代理误差已传播到反演。多组 synthetic truth 下又比较后验预测、可信区间与高保真结果，属于明确后验检查。不确定性因此为 4，且已接近可用于监测更新，但仍缺现场运行阈值。,核查字段：现场验证类别。全文页码／章节：PDF pp.1–5、11–22（合成 4D 地震历史匹配）；pp.32–46（代理误差协方差、MCMC 与后验检查）。全文证据：全文为合成 4D 地震／监测井历史匹配，数据与测试均来自同一地质先验，没有现场或 OOD。关键证据在误差模型：作者从独立测试集估计 surrogate model error 的均值／协方差，并与观测噪声合并为 total error covariance，直接进入 MCMC likelihood；因此代理误差已传播到反演。多组 synthetic truth 下又比较后验预测、可信区间与高保真结果，属于明确后验检查。不确定性因此为 4，且已接近可用于监测更新，但仍缺现场运行阈值。。复核信心：high。,全文明确的 ML 评价对象仅为合成模拟、实验室数据库或场地模型模拟，未与现场观测或运行结果比较；这属于明确缺失。因此最终编码为“confirmed_absent”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
ESR_Wang2024_089,field_validation_category,field_workflow_evaluation,field_observation_comparison,field_workflow_evaluation,author_adjudicated_disagreement,yes,数据来自 Illinois Basin 同一场址的 IBDP 与 ICCS：IBDP 注入约 100 万吨，ICCS 自 2017 年计划注入；PNX 在注入后多时次测井，ML 直接估计现场 CO₂ 饱和度，故为现场工作流且确实评价了计划注入数据。模型用常规训练／测试留出，文中只称 testing dataset unseen，未按井、项目或地质背景留出，所以不是 OOD／跨场地验证。没有概率区间、校准或后验检查；SIGM、WPRE 等物理敏感特征支持有限物理解释，但未编码控制方程。,核查字段：现场验证类别。全文页码／章节：PDF pp.1–14（IBDP／ICCS 注入与现场测井数据）；pp.22–36（随机测试、结果与结论）。全文证据：数据来自 Illinois Basin 同一场址的 IBDP 与 ICCS：IBDP 注入约 100 万吨，ICCS 自 2017 年计划注入；PNX 在注入后多时次测井，ML 直接估计现场 CO₂ 饱和度，故为现场工作流且确实评价了计划注入数据。模型用常规训练／测试留出，文中只称 testing dataset unseen，未按井、项目或地质背景留出，所以不是 OOD／跨场地验证。没有概率区间、校准或后验检查；SIGM、WPRE 等物理敏感特征支持有限物理解释，但未编码控制方程。。复核信心：high。,ML 已在实际场地的数据工作流中对注入或监测资料进行评价，证据强于单纯的现场观测对照。因此最终编码为“field_workflow_evaluation”；原锁定值“field_observation_comparison”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
Jiang2024_DSIHistoryMatching,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,研究在同一先验生成的合成储层上做 DSI 历史匹配，无现场、计划注入、跨场地或显式 OOD。作者不只展示区间，而是在五个 synthetic true models 上计算预测区间的 coverage probability，并与目标覆盖水平比较，构成明确的区间可靠性／后验检查，故不确定性为 3。物理一致性由流动模拟输出、时空参数化及真值诊断支持。AAE 用于数据空间参数化，并不是一个带误差项的前向代理进入优化或决策，因此代理误差传播记 not_applicable。,核查字段：现场验证类别。全文页码／章节：PDF pp.1–11（合成 DSI 与数据参数化）；pp.13–29（五个真值、coverage probability 与结论）。全文证据：研究在同一先验生成的合成储层上做 DSI 历史匹配，无现场、计划注入、跨场地或显式 OOD。作者不只展示区间，而是在五个 synthetic true models 上计算预测区间的 coverage probability，并与目标覆盖水平比较，构成明确的区间可靠性／后验检查，故不确定性为 3。物理一致性由流动模拟输出、时空参数化及真值诊断支持。AAE 用于数据空间参数化，并不是一个带误差项的前向代理进入优化或决策，因此代理误差传播记 not_applicable。。复核信心：high。,全文明确的 ML 评价对象仅为合成模拟、实验室数据库或场地模型模拟，未与现场观测或运行结果比较；这属于明确缺失。因此最终编码为“confirmed_absent”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
TARGET_JointInversion2023_2022JB025372,field_validation_category,confirmed_absent,confirmed_absent,confirmed_absent,independent_exact_agreement_retained,no,联合地震／电磁反演在场地尺度合成监测数据上演示，没有现场注入资料或跨场地测试；测试模型仍来自同一生成设置。可微岩石物理、波动／电磁正演与联合损失显式进入网络，故物理一致性为 4。BNN 输出后验样本并展示均值／离散度，但未报告覆盖率、校准曲线或系统后验预测检验；作者把与完整 MCMC 的基准比较列为未来工作，故不记已校准。该网络本身就是反演模型，不存在另一个代理误差向下游传播的问题。,,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
Zhong2019_PressureAnomaly,field_validation_category,controlled_field_evaluation,not_reported,controlled_field_evaluation,author_adjudicated_disagreement,yes,摘要明确：模型以无泄漏 base experiment 的井底压力训练，再在“一系列 controlled CO2 release experiments”上测试；现场试验在 Cranfield 通过 F3 以 60 kg／min 人工采出 CO₂ 形成已知泄漏事件。故为受控现场评价，且 nominal-to-leak 是显式异常分布测试，但仅一个场地。模型用 1000 次实现形成预测区间，并以 1σ／2σ／3σ 阈值直接判定异常；虽然未验证名义覆盖率，不能记校准，但不确定性确已进入现场报警决策，故不确定性与决策就绪度均为 4。,核查字段：现场验证类别。全文页码／章节：PDF pp.1、4–6（Cranfield 现场与人工泄漏）；pp.10–20（训练、预测区间、阈值与结论）。全文证据：摘要明确：模型以无泄漏 base experiment 的井底压力训练，再在“一系列 controlled CO2 release experiments”上测试；现场试验在 Cranfield 通过 F3 以 60 kg／min 人工采出 CO₂ 形成已知泄漏事件。故为受控现场评价，且 nominal-to-leak 是显式异常分布测试，但仅一个场地。模型用 1000 次实现形成预测区间，并以 1σ／2σ／3σ 阈值直接判定异常；虽然未验证名义覆盖率，不能记校准，但不确定性确已进入现场报警决策，故不确定性与决策就绪度均为 4。。复核信心：high。,ML 已在计划注入或人工受控释放的现场数据上接受评价，满足受控现场评价边界。因此最终编码为“controlled_field_evaluation”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
Lin2020_PressureLeakage,field_validation_category,controlled_field_evaluation,not_reported,controlled_field_evaluation,author_adjudicated_disagreement,yes,Cranfield HPT 现场数据包含基线试验和通过 F3 地面阀形成的人工泄漏试验。作者明确“models are not trained on the leak test data”；模型只学 150-min 基线，再以 90-min 泄漏作为异常测试，因此是受控释放且为 nominal-to-leak OOD。固定 squared-error 阈值 1e-03 产生早期报警，形成可审计的现场决策链。20 个网络实现只用于汇总平均 MSE／计算时间，所谓 confidence 未做覆盖或可靠性检查，故校准不成立、不确定性仅记 1。没有跨场地实验。,核查字段：现场验证类别。全文页码／章节：PDF pp.2、6–14（Cranfield HPT、基线／泄漏与训练）；pp.18–26（模型比较、阈值与结论）。全文证据：Cranfield HPT 现场数据包含基线试验和通过 F3 地面阀形成的人工泄漏试验。作者明确“models are not trained on the leak test data”；模型只学 150-min 基线，再以 90-min 泄漏作为异常测试，因此是受控释放且为 nominal-to-leak OOD。固定 squared-error 阈值 1e-03 产生早期报警，形成可审计的现场决策链。20 个网络实现只用于汇总平均 MSE／计算时间，所谓 confidence 未做覆盖或可靠性检查，故校准不成立、不确定性仅记 1。没有跨场地实验。。复核信心：high。,ML 已在计划注入或人工受控释放的现场数据上接受评价，满足受控现场评价边界。因此最终编码为“controlled_field_evaluation”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
Baek2023_WellboreLeakage,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,深度学习井筒 ROM 由 STOMP–CO₂ 数值模拟训练，采用随机 0.70／0.20／0.10 训练–验证–测试；应用案例仍是 homogeneous synthetic reservoir 与 hypothetical leaky wells，故无现场或 OOD。Darcy 驱动力等物理特征、分类–回归分解和模拟器对照支持物理诊断。500 个不确定井属性实现给出累计泄漏 P25／P50／P75，并面向许可风险，属于概率 UQ。作者承认 one-way coupling 会产生误差，但该误差没有进入风险分布或决策，故不记代理误差传播。,核查字段：现场验证类别。全文页码／章节：PDF pp.1–8（STOMP／井筒模型、70／20／10 划分）；pp.9–11（假想场地、500 实现与局限）。全文证据：深度学习井筒 ROM 由 STOMP–CO₂ 数值模拟训练，采用随机 0.70／0.20／0.10 训练–验证–测试；应用案例仍是 homogeneous synthetic reservoir 与 hypothetical leaky wells，故无现场或 OOD。Darcy 驱动力等物理特征、分类–回归分解和模拟器对照支持物理诊断。500 个不确定井属性实现给出累计泄漏 P25／P50／P75，并面向许可风险，属于概率 UQ。作者承认 one-way coupling 会产生误差，但该误差没有进入风险分布或决策，故不记代理误差传播。。复核信心：high。,全文明确的 ML 评价对象仅为合成模拟、实验室数据库或场地模型模拟，未与现场观测或运行结果比较；这属于明确缺失。因此最终编码为“confirmed_absent”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
ESR_Tang2022_226,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,全文采用 commercial-scale 3D synthetic case，结论强调 displacement maps were synthetic，故无现场或受控注入评价。两个 R–U–Net 只用 1、2、5、10 年结果训练，却在 12、16 年预测，并明确称“acceptable extrapolation ... up to 16 years”，构成时间 OOD；不是跨场地。ES–MDA 后验压力／位移集合的均值、标准差与 synthetic truth 在观测时刻和未来时刻比较，属于后验预测检查。似然／更新协方差只描述 measurement error，未加入 R–U–Net 代理误差，故不记误差传播。流动–地质力学耦合由 GEOSX 与跨场预测支持。,核查字段：现场验证类别。全文页码／章节：PDF pp.4–18（合成耦合模型与 ES–MDA）；pp.27–38（时间外推与后验检查）；pp.40–42（结论／局限）。全文证据：全文采用 commercial-scale 3D synthetic case，结论强调 displacement maps were synthetic，故无现场或受控注入评价。两个 R–U–Net 只用 1、2、5、10 年结果训练，却在 12、16 年预测，并明确称“acceptable extrapolation ... up to 16 years”，构成时间 OOD；不是跨场地。ES–MDA 后验压力／位移集合的均值、标准差与 synthetic truth 在观测时刻和未来时刻比较，属于后验预测检查。似然／更新协方差只描述 measurement error，未加入 R–U–Net 代理误差，故不记误差传播。流动–地质力学耦合由 GEOSX 与跨场预测支持。。复核信心：high。,全文明确的 ML 评价对象仅为合成模拟、实验室数据库或场地模型模拟，未与现场观测或运行结果比较；这属于明确缺失。因此最终编码为“confirmed_absent”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
ESR_Meng2025_211,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,研究明确使用“synthetic case reservoir model”；CMG–GEM 耦合组分流动与地质力学，并以 Mohr–Coulomb／滑移趋势描述断层再活化，物理一致性为 4。每个含水率场景的 1000 个 LHS 样本随机分成 80% 训练与 20% blind testing，仍是同分布，且没有现场／跨地质验证。论文统计误差分布并发现含水率 >0.9 时 FSD 误差不满足 ±20% 要求，但没有校准预测区间。随后只把优化范围限制到 ≤0.9，未把代理误差作为 Pareto 目标／约束的不确定性传播，故仍记 confirmed_absent。,核查字段：现场验证类别。全文页码／章节：PDF pp.3–7（合成耦合模型、Mohr–Coulomb 与数据）；pp.11–20（随机盲测、误差、Pareto 优化与局限）。全文证据：研究明确使用“synthetic case reservoir model”；CMG–GEM 耦合组分流动与地质力学，并以 Mohr–Coulomb／滑移趋势描述断层再活化，物理一致性为 4。每个含水率场景的 1000 个 LHS 样本随机分成 80% 训练与 20% blind testing，仍是同分布，且没有现场／跨地质验证。论文统计误差分布并发现含水率 >0.9 时 FSD 误差不满足 ±20% 要求，但没有校准预测区间。随后只把优化范围限制到 ≤0.9，未把代理误差作为 Pareto 目标／约束的不确定性传播，故仍记 confirmed_absent。。复核信心：high。,全文明确的 ML 评价对象仅为合成模拟、实验室数据库或场地模型模拟，未与现场观测或运行结果比较；这属于明确缺失。因此最终编码为“confirmed_absent”；原锁定值“not_reported”在本行全文证据及当前 Codebook 边界下不采用。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-29,2026-07-30,outputs\wp8_ijggc_v2_2026-07-30\IJGGC_V2_INDEPENDENT_REVIEW_FINALIZED_LOCKED.xlsx,prior26
